work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2022,Intermediate,Full-time,Data Analyst,48000,South America,remote,South America,Medium
2022,Intermediate,Full-time,Data Engineer,78000,South America,remote,South America,Medium
2022,Intermediate,Full-time,Data Engineer,42000,South America,remote,South America,Medium
2022,Senior,Full-time,Data Engineer,230400,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,78000,South America,remote,South America,Medium
2022,Intermediate,Full-time,Data Analyst,48000,South America,remote,South America,Medium
2022,Senior,Full-time,Data Analyst,175950,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,130050,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,205600,North America,onsite,North America,Large
2022,Senior,Full-time,Data Engineer,105700,North America,onsite,North America,Large
2022,Senior,Full-time,Data Analyst,236600,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,84000,South America,remote,South America,Medium
2022,Intermediate,Full-time,Data Scientist,54000,South America,remote,South America,Medium
2022,Junior,Full-time,Data Scientist,80000,North America,remote,North America,Large
2022,Senior,Full-time,Data Analyst,200000,Europe,remote,Europe,Small
2022,Junior,Full-time,Data Scientist,73742,North America,remote,North America,Large
2022,Senior,Full-time,Data Scientist,165000,North America,hybrid,North America,Small
2022,Junior,Full-time,Data Scientist,33246,Europe,hybrid,Europe,Large
2021,Junior,Full-time,Other,5409,Asia,hybrid,Asia,Large
2021,Intermediate,Full-time,Data Engineer,75050,Oceania,hybrid,Oceania,Large
2022,Junior,Full-time,Machine Learning Engineer,108000,North America,onsite,North America,Small
2022,Senior,Full-time,Data Scientist,8000,Asia,remote,Asia,Large
2022,Senior,Full-time,Data Scientist,155000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,38000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,85000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,65000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,110820,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,92350,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Scientist,153600,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,106800,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,50000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,123400,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,88100,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,120000,North America,remote,North America,Small
2022,Senior,Full-time,Data Scientist,55000,North America,remote,North America,Small
2022,Senior,Full-time,Data Analyst,150000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,120000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,139000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,139600,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,85700,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,185000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,50000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,200000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,148500,North America,remote,North America,Large
2022,Intermediate,Full-time,Machine Learning Engineer,98200,North America,remote,North America,Large
2022,Senior,Full-time,Data Analyst,115000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,95000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,225000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,66000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Manager,134000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Manager,98000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,105000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,62000,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Analyst,57000,North America,remote,North America,Large
2022,Senior,Full-time,Data Engineer,161311,North America,hybrid,North America,Medium
2022,Intermediate,Full-time,Data Scientist,144200,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,115360,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,83171,Oceania,onsite,Oceania,Large
2022,Senior,Full-time,Other,38154,Asia,remote,Asia,Large
2022,Senior,Full-time,Data Engineer,73546,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Engineer,42026,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Engineer,180000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,160000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,108000,North America,hybrid,North America,Large
2022,Senior,Full-time,Machine Learning Engineer,200000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,150000,North America,remote,North America,Medium
2022,Director,Full-time,Data Manager,125976,North America,hybrid,North America,Large
2022,Senior,Full-time,Data Engineer,188700,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,160395,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,198440,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,144000,North America,remote,North America,Medium
2022,Senior,Full-time,Research Scientist,191475,North America,remote,North America,Medium
2022,Senior,Full-time,Research Scientist,141525,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,75648,Europe,remote,Europe,Small
2022,Senior,Full-time,Data Scientist,156868,North America,remote,North America,Large
2022,Senior,Full-time,Data Analyst,200000,Africa,remote,Africa,Small
2022,Senior,Full-time,Machine Learning Engineer,69344,Europe,remote,Europe,Large
2022,Intermediate,Full-time,Machine Learning Engineer,5132,Europe,remote,Europe,Medium
2022,Senior,Contract,Data Analyst,90000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Research Scientist,126080,Europe,onsite,Europe,Small
2022,Intermediate,Full-time,Research Scientist,84053,Europe,onsite,Europe,Small
2022,Senior,Full-time,Data Engineer,200000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,180000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,108000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,85000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,165000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,132000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,130000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,110000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,45050,Oceania,hybrid,Oceania,Large
2021,Junior,Full-time,Data Analyst,42028,Oceania,hybrid,Oceania,Large
2022,Intermediate,Full-time,Data Analyst,135000,North America,remote,North America,Large
2022,Senior,Full-time,Data Engineer,178800,North America,remote,North America,Large
2022,Senior,Full-time,Data Engineer,132100,North America,remote,North America,Large
2022,Junior,Full-time,Data Analyst,20000,North America,hybrid,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,140000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,110000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,160000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,85000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,250000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,63000,North America,remote,North America,Medium
2022,Director,Full-time,Data Engineer,187200,North America,remote,North America,Medium
2022,Director,Full-time,Data Engineer,116100,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,10000,Other,onsite,Other,Medium
2022,Senior,Full-time,Data Engineer,145000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,229998,North America,onsite,North America,Large
2022,Senior,Full-time,Data Engineer,154545,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,215000,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,159000,North America,onsite,North America,Large
2022,Junior,Full-time,Machine Learning Engineer,50000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,183000,North America,remote,North America,Large
2022,Senior,Full-time,Data Analyst,99750,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,68400,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,236900,North America,remote,North America,Large
2022,Senior,Full-time,Data Scientist,159200,North America,remote,North America,Large
2022,Senior,Full-time,Data Scientist,243225,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,179775,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,128000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,191475,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,141525,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,218000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,145300,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,195400,North America,remote,North America,Large
2022,Senior,Full-time,Machine Learning Engineer,131300,North America,remote,North America,Large
2022,Junior,Full-time,Other,105000,South America,remote,North America,Large
2022,Senior,Full-time,Data Scientist,207000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,153000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,99000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,200000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,135000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,195700,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,130500,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,130000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,84000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,100000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,60000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,80036,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,67723,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Engineer,141300,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,102100,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,150000,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Scientist,102200,Europe,remote,Europe,Medium
2022,Junior,Full-time,Data Scientist,22892,Asia,hybrid,Asia,Medium
2022,Senior,Full-time,Data Analyst,144000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,113000,North America,remote,North America,Medium
2022,Junior,Full-time,Machine Learning Engineer,31520,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Engineer,195400,North America,remote,North America,Large
